decision_step,episode_id,action,reward,done,obs_json,next_obs_json
37,1,1,-41.8767477452755,False,"[0.0, 1.2750205335976261e-08, 0.48512569069862366, 0.586743175983429, 0.05000000074505806, 0.1790950894355774, 0.0, 0.1666666716337204, 0.0, 0.017316579818725586, 0.1239519715309143, 0.1640486866235733, 0.0, 0.3261328935623169, 0.0, 0.07666666805744171, 0.0, 8.174113463610411e-05, 0.19824185967445374, 0.19824185967445374, 0.0, 0.16640114784240723, 0.0, 0.04333333298563957, 0.0]","[0.0, 1.0173677872371556e-11, 0.6975811719894409, 0.6975811719894409, 0.05000000074505806, 0.1146208643913269, 0.0, 0.03333333507180214, 0.0, 1.3817290891893208e-05, 0.27517426013946533, 0.27517426013946533, 0.0, 0.20872505009174347, 0.0, 0.03333333507180214, 0.0, 6.522310513901175e-08, 0.3094788193702698, 0.3094788193702698, 0.0, 0.10649672895669937, 0.0, 0.07666666805744171, 1.0]"
38,1,1,-32.841332987944284,False,"[0.0, 1.0173677872371556e-11, 0.6975811719894409, 0.6975811719894409, 0.05000000074505806, 0.1146208643913269, 0.0, 0.03333333507180214, 0.0, 1.3817290891893208e-05, 0.27517426013946533, 0.27517426013946533, 0.0, 0.20872505009174347, 0.0, 0.03333333507180214, 0.0, 6.522310513901175e-08, 0.3094788193702698, 0.3094788193702698, 0.0, 0.10649672895669937, 0.0, 0.07666666805744171, 1.0]","[0.0, 0.0002965989988297224, 0.05784136801958084, 0.05784136801958084, 0.0, 0.17335735261440277, 0.0, 0.06666667014360428, 0.0, 1.1025130142172657e-08, 0.0, 0.0, 0.0, 0.13358403742313385, 0.0, 0.06666667014360428, 0.0, 5.204299491357034e-11, 0.42186030745506287, 0.42186030745506287, 0.0, 0.06815791130065918, 0.0, 0.10999999940395355, 1.0]"
39,1,1,-23.261329504516386,False,"[0.0, 0.0002965989988297224, 0.05784136801958084, 0.05784136801958084, 0.0, 0.17335735261440277, 0.0, 0.06666667014360428, 0.0, 1.1025130142172657e-08, 0.0, 0.0, 0.0, 0.13358403742313385, 0.0, 0.06666667014360428, 0.0, 5.204299491357034e-11, 0.42186030745506287, 0.42186030745506287, 0.0, 0.06815791130065918, 0.0, 0.10999999940395355, 1.0]","[0.05000000074505806, 0.04961687698960304, 0.047999296337366104, 0.05038803443312645, 0.0, 0.3109486997127533, 0.0, 0.10000000149011612, 0.0, 0.00047178464592434466, 0.08247888088226318, 0.09464876353740692, 0.0, 0.265493780374527, 0.0, 0.10000000149011612, 0.0, 4.152628490638327e-14, 0.5219092965126038, 0.5219092965126038, 0.05000000074505806, 0.04362105950713158, 0.0, 0.1433333307504654, 1.0]"
40,1,1,-26.28983257015546,False,"[0.05000000074505806, 0.04961687698960304, 0.047999296337366104, 0.05038803443312645, 0.0, 0.3109486997127533, 0.0, 0.10000000149011612, 0.0, 0.00047178464592434466, 0.08247888088226318, 0.09464876353740692, 0.0, 0.265493780374527, 0.0, 0.10000000149011612, 0.0, 4.152628490638327e-14, 0.5219092965126038, 0.5219092965126038, 0.05000000074505806, 0.04362105950713158, 0.0, 0.1433333307504654, 1.0]","[0.0, 0.006557070650160313, 0.08768246322870255, 0.15734747052192688, 0.0, 0.19900716841220856, 0.0, 0.13333334028720856, 0.0, 0.0036018765531480312, 0.11496695876121521, 0.20606836676597595, 0.0, 0.16991601884365082, 0.0, 0.13333334028720856, 0.0, 3.3134764226285755e-17, 0.0, 0.0, 0.0, 0.02791747823357582, 0.0, 0.009999999776482582, 1.0]"
41,1,1,-10.871920462449392,False,"[0.0, 0.006557070650160313, 0.08768246322870255, 0.15734747052192688, 0.0, 0.19900716841220856, 0.0, 0.13333334028720856, 0.0, 0.0036018765531480312, 0.11496695876121521, 0.20606836676597595, 0.0, 0.16991601884365082, 0.0, 0.13333334028720856, 0.0, 3.3134764226285755e-17, 0.0, 0.0, 0.0, 0.02791747823357582, 0.0, 0.009999999776482582, 1.0]","[0.0, 5.232035164226545e-06, 0.1882237195968628, 0.2578887343406677, 0.0, 0.20736458897590637, 0.0, 0.1666666716337204, 0.0, 0.000426586891990155, 0.08712790161371231, 0.1240767166018486, 0.0, 0.28874626755714417, 0.0, 0.1666666716337204, 0.0, 2.6438978432989223e-20, 0.0, 0.0, 0.0, 0.017867187038064003, 0.0, 0.04333333298563957, 1.0]"
42,1,1,-15.097514645258586,False,"[0.0, 5.232035164226545e-06, 0.1882237195968628, 0.2578887343406677, 0.0, 0.20736458897590637, 0.0, 0.1666666716337204, 0.0, 0.000426586891990155, 0.08712790161371231, 0.1240767166018486, 0.0, 0.28874626755714417, 0.0, 0.1666666716337204, 0.0, 2.6438978432989223e-20, 0.0, 0.0, 0.0, 0.017867187038064003, 0.0, 0.04333333298563957, 1.0]","[0.0, 4.17475964908931e-09, 0.2865029275417328, 0.35616791248321533, 0.0, 0.13271333277225494, 0.0, 0.20000000298023224, 0.0, 3.403833375159593e-07, 0.18558183312416077, 0.22253064811229706, 0.0, 0.18479759991168976, 0.0, 0.20000000298023224, 0.0, 2.109625948600128e-23, 0.0, 0.0, 0.0, 0.011434999294579029, 0.0, 0.02500000037252903, 1.0]"
43,1,1,-22.408806232611337,False,"[0.0, 4.17475964908931e-09, 0.2865029275417328, 0.35616791248321533, 0.0, 0.13271333277225494, 0.0, 0.20000000298023224, 0.0, 3.403833375159593e-07, 0.18558183312416077, 0.22253064811229706, 0.0, 0.18479759991168976, 0.0, 0.20000000298023224, 0.0, 2.109625948600128e-23, 0.0, 0.0, 0.0, 0.011434999294579029, 0.0, 0.02500000037252903, 1.0]","[0.0, 3.3311352808096384e-12, 0.38490670919418335, 0.4545717239379883, 0.0, 0.08493653684854507, 0.0, 0.02500000037252903, 0.0, 2.7159957616262886e-10, 0.2467205673456192, 0.2467205673456192, 0.0, 0.11827046424150467, 0.0, 0.23333333432674408, 0.0, 1.683318392251238e-26, 0.0, 0.0, 0.0, 0.007318399380892515, 0.0, 0.05833333358168602, 1.0]"
44,1,1,-15.550158480803171,False,"[0.0, 3.3311352808096384e-12, 0.38490670919418335, 0.4545717239379883, 0.0, 0.08493653684854507, 0.0, 0.02500000037252903, 0.0, 2.7159957616262886e-10, 0.2467205673456192, 0.2467205673456192, 0.0, 0.11827046424150467, 0.0, 0.23333333432674408, 0.0, 1.683318392251238e-26, 0.0, 0.0, 0.0, 0.007318399380892515, 0.0, 0.05833333358168602, 1.0]","[0.0, 2.6579883296928104e-15, 0.41161033511161804, 0.41161033511161804, 0.0, 0.05435938388109207, 0.0, 0.05833333358168602, 0.0, 2.1671546664419478e-13, 0.0, 0.0, 0.0, 0.07569310069084167, 0.0, 0.2666666805744171, 0.0, 1.3431578372269643e-29, 0.0, 0.0, 0.0, 0.004683775827288628, 0.0, 0.09166666865348816, 1.0]"
45,1,1,-18.86094616254171,False,"[0.0, 2.6579883296928104e-15, 0.41161033511161804, 0.41161033511161804, 0.0, 0.05435938388109207, 0.0, 0.05833333358168602, 0.0, 2.1671546664419478e-13, 0.0, 0.0, 0.0, 0.07569310069084167, 0.0, 0.2666666805744171, 0.0, 1.3431578372269643e-29, 0.0, 0.0, 0.0, 0.004683775827288628, 0.0, 0.09166666865348816, 1.0]","[0.0, 2.120868963504577e-18, 0.5169872045516968, 0.5169872045516968, 0.05000000074505806, 0.034790005534887314, 0.0, 0.09166666865348816, 0.0, 1.7292218646354924e-16, 0.0, 0.0, 0.0, 0.04844358190894127, 0.0, 0.30000001192092896, 0.0, 1.0717361093374935e-32, 0.0, 0.0, 0.0, 0.0029976165387779474, 0.0, 0.125, 1.0]"
46,1,1,-11.25598129828771,False,"[0.0, 2.120868963504577e-18, 0.5169872045516968, 0.5169872045516968, 0.05000000074505806, 0.034790005534887314, 0.0, 0.09166666865348816, 0.0, 1.7292218646354924e-16, 0.0, 0.0, 0.0, 0.04844358190894127, 0.0, 0.30000001192092896, 0.0, 1.0717361093374935e-32, 0.0, 0.0, 0.0, 0.0029976165387779474, 0.0, 0.125, 1.0]","[0.0, 1.6922894554806899e-21, 0.0, 0.0, 0.0, 0.0222656037658453, 0.0, 0.125, 0.0, 1.3797853416115548e-19, 0.0, 0.0, 0.0, 0.031003892421722412, 0.0, 0.3333333432674408, 0.0, 8.551625261947101e-36, 0.0, 0.0, 0.0, 0.001918474561534822, 0.0, 0.15833333134651184, 1.0]"
47,1,1,-0.0,False,"[0.0, 1.6922894554806899e-21, 0.0, 0.0, 0.0, 0.0222656037658453, 0.0, 0.125, 0.0, 1.3797853416115548e-19, 0.0, 0.0, 0.0, 0.031003892421722412, 0.0, 0.3333333432674408, 0.0, 8.551625261947101e-36, 0.0, 0.0, 0.0, 0.001918474561534822, 0.0, 0.15833333134651184, 1.0]","[0.0, 1.3503160884330573e-24, 0.0, 0.0, 0.0, 0.014249986037611961, 0.0, 0.15833333134651184, 0.0, 1.100961921012563e-22, 0.0, 0.0, 0.0, 0.019842490553855896, 0.0, 0.36666667461395264, 0.0, 6.823535991524909e-39, 0.0, 0.0, 0.0, 0.0012278236681595445, 0.0, 0.19166666269302368, 1.0]"
48,1,1,-0.0,False,"[0.0, 1.3503160884330573e-24, 0.0, 0.0, 0.0, 0.014249986037611961, 0.0, 0.15833333134651184, 0.0, 1.100961921012563e-22, 0.0, 0.0, 0.0, 0.019842490553855896, 0.0, 0.36666667461395264, 0.0, 6.823535991524909e-39, 0.0, 0.0, 0.0, 0.0012278236681595445, 0.0, 0.19166666269302368, 1.0]","[0.0, 1.077447833284834e-27, 0.0, 0.0, 0.0, 0.009119991213083267, 0.0, 0.02500000037252903, 0.0, 8.784824682167977e-26, 0.0, 0.0, 0.0, 0.012699194252490997, 0.0, 0.4000000059604645, 0.0, 5.4440445339019143e-42, 0.0, 0.0, 0.0, 0.0007858071476221085, 0.0, 0.22499999403953552, 1.0]"
49,1,1,-1.686743974685669,False,"[0.0, 1.077447833284834e-27, 0.0, 0.0, 0.0, 0.009119991213083267, 0.0, 0.02500000037252903, 0.0, 8.784824682167977e-26, 0.0, 0.0, 0.0, 0.012699194252490997, 0.0, 0.4000000059604645, 0.0, 5.4440445339019143e-42, 0.0, 0.0, 0.0, 0.0007858071476221085, 0.0, 0.22499999403953552, 1.0]","[0.0, 8.597200808467716e-31, 0.0, 0.0, 0.0, 0.005836794152855873, 0.0, 0.006666666828095913, 0.0, 5.199291990720667e-05, 0.08922631293535233, 0.09392151981592178, 0.0, 0.16812747716903687, 0.0, 0.4333333373069763, 0.0, 4.203895392974451e-45, 0.0, 0.0, 0.0, 0.0005029165768064559, 0.0, 0.25833332538604736, 1.0]"
50,1,1,-3.9071364561716715,False,"[0.0, 8.597200808467716e-31, 0.0, 0.0, 0.0, 0.005836794152855873, 0.0, 0.006666666828095913, 0.0, 5.199291990720667e-05, 0.08922631293535233, 0.09392151981592178, 0.0, 0.16812747716903687, 0.0, 0.4333333373069763, 0.0, 4.203895392974451e-45, 0.0, 0.0, 0.0, 0.0005029165768064559, 0.0, 0.25833332538604736, 1.0]","[0.0, 6.859901259715742e-34, 0.0, 0.0, 0.0, 0.0037355483509600163, 0.0, 0.03999999910593033, 0.0, 0.0002966405008919537, 0.055293429642915726, 0.055293429642915726, 0.0, 0.20760159194469452, 0.0, 0.46666666865348816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003218666242901236, 0.0, 0.2916666567325592, 1.0]"
51,1,1,-4.3106414675712585,False,"[0.0, 6.859901259715742e-34, 0.0, 0.0, 0.0, 0.0037355483509600163, 0.0, 0.03999999910593033, 0.0, 0.0002966405008919537, 0.055293429642915726, 0.055293429642915726, 0.0, 0.20760159194469452, 0.0, 0.46666666865348816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003218666242901236, 0.0, 0.2916666567325592, 1.0]","[0.0, 5.473670449723038e-37, 0.0, 0.0, 0.0, 0.002390750916674733, 0.0, 0.07333333045244217, 0.0, 2.3669618087751587e-07, 0.15571175515651703, 0.15571175515651703, 0.0, 0.13286501169204712, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020599464187398553, 0.0, 0.32499998807907104, 1.0]"
52,1,1,-8.474128198623657,False,"[0.0, 5.473670449723038e-37, 0.0, 0.0, 0.0, 0.002390750916674733, 0.0, 0.07333333045244217, 0.0, 2.3669618087751587e-07, 0.15571175515651703, 0.15571175515651703, 0.0, 0.13286501169204712, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020599464187398553, 0.0, 0.32499998807907104, 1.0]","[0.0, 4.36756705360759e-40, 0.0, 0.0, 0.0, 0.0015300805680453777, 0.0, 0.1066666692495346, 0.0, 1.888652428894133e-10, 0.2646230459213257, 0.2646230459213257, 0.0, 0.0850336104631424, 0.0, 0.5333333611488342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001318365684710443, 0.0, 0.3583333194255829, 1.0]"
53,1,1,-1.6417823553085327,False,"[0.0, 4.36756705360759e-40, 0.0, 0.0, 0.0, 0.0015300805680453777, 0.0, 0.1066666692495346, 0.0, 1.888652428894133e-10, 0.2646230459213257, 0.2646230459213257, 0.0, 0.0850336104631424, 0.0, 0.5333333611488342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001318365684710443, 0.0, 0.3583333194255829, 1.0]","[0.0, 3.4892331761687945e-43, 0.0, 0.0, 0.0, 0.0009792515775188804, 0.0, 0.14000000059604645, 0.0, 1.5069986003448527e-13, 0.0, 0.0, 0.0, 0.05442151054739952, 0.0, 0.5666666626930237, 0.0, 0.0, 0.0, 0.0, 0.0, 8.437540236627683e-05, 0.0, 0.3916666805744171, 1.0]"
54,1,1,-0.0,False,"[0.0, 3.4892331761687945e-43, 0.0, 0.0, 0.0, 0.0009792515775188804, 0.0, 0.14000000059604645, 0.0, 1.5069986003448527e-13, 0.0, 0.0, 0.0, 0.05442151054739952, 0.0, 0.5666666626930237, 0.0, 0.0, 0.0, 0.0, 0.0, 8.437540236627683e-05, 0.0, 0.3916666805744171, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0006267210119403899, 0.0, 0.1733333319425583, 0.0, 1.202468353652498e-16, 0.0, 0.0, 0.0, 0.0348297655582428, 0.0, 0.6000000238418579, 0.0, 0.0, 0.0, 0.0, 0.0, 5.4000258387532085e-05, 0.0, 0.42500001192092896, 1.0]"
55,1,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0006267210119403899, 0.0, 0.1733333319425583, 0.0, 1.202468353652498e-16, 0.0, 0.0, 0.0, 0.0348297655582428, 0.0, 0.6000000238418579, 0.0, 0.0, 0.0, 0.0, 0.0, 5.4000258387532085e-05, 0.0, 0.42500001192092896, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0004011014534626156, 0.0, 0.20666666328907013, 0.0, 9.594767131739765e-20, 0.0, 0.0, 0.0, 0.022291051223874092, 0.0, 0.006666666828095913, 0.0, 0.0, 0.0, 0.0, 0.0, 3.456016565905884e-05, 0.0, 0.4583333432674408, 1.0]"
56,1,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0004011014534626156, 0.0, 0.20666666328907013, 0.0, 9.594767131739765e-20, 0.0, 0.0, 0.0, 0.022291051223874092, 0.0, 0.006666666828095913, 0.0, 0.0, 0.0, 0.0, 0.0, 3.456016565905884e-05, 0.0, 0.4583333432674408, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0002567049232311547, 0.0, 0.23999999463558197, 0.0, 7.655882463395436e-23, 0.0, 0.0, 0.0, 0.014266273006796837, 0.0, 0.03999999910593033, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2118505512480624e-05, 0.0, 0.49166667461395264, 1.0]"
57,1,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0002567049232311547, 0.0, 0.23999999463558197, 0.0, 7.655882463395436e-23, 0.0, 0.0, 0.0, 0.014266273006796837, 0.0, 0.03999999910593033, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2118505512480624e-05, 0.0, 0.49166667461395264, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00016429115203209221, 0.0, 0.273333340883255, 0.0, 6.108802031968266e-26, 0.0, 0.0, 0.0, 0.009130414575338364, 0.0, 0.021666666492819786, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4155843928165268e-05, 0.0, 0.5249999761581421, 1.0]"
58,1,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.00016429115203209221, 0.0, 0.273333340883255, 0.0, 6.108802031968266e-26, 0.0, 0.0, 0.0, 0.009130414575338364, 0.0, 0.021666666492819786, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4155843928165268e-05, 0.0, 0.5249999761581421, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00010514634050196037, 0.0, 0.30666667222976685, 0.0, 4.8743514435038996e-29, 0.0, 0.0, 0.0, 0.005843465216457844, 0.0, 0.054999999701976776, 0.0, 0.0, 0.0, 0.0, 0.0, 9.05973956832895e-06, 0.0, 0.021666666492819786, 1.0]"
59,1,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.00010514634050196037, 0.0, 0.30666667222976685, 0.0, 4.8743514435038996e-29, 0.0, 0.0, 0.0, 0.005843465216457844, 0.0, 0.054999999701976776, 0.0, 0.0, 0.0, 0.0, 0.0, 9.05973956832895e-06, 0.0, 0.021666666492819786, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 6.729365850333124e-05, 0.0, 0.3400000035762787, 0.0, 3.8893555137034133e-32, 0.0, 0.0, 0.0, 0.0037398177664726973, 0.0, 0.08833333104848862, 0.0, 0.0, 0.0, 0.0, 0.0, 5.7982333601103164e-06, 0.0, 0.054999999701976776, 1.0]"
60,1,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 6.729365850333124e-05, 0.0, 0.3400000035762787, 0.0, 3.8893555137034133e-32, 0.0, 0.0, 0.0, 0.0037398177664726973, 0.0, 0.08833333104848862, 0.0, 0.0, 0.0, 0.0, 0.0, 5.7982333601103164e-06, 0.0, 0.054999999701976776, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 4.306793925934471e-05, 0.0, 0.3733333349227905, 0.0, 3.103404957272911e-35, 0.0, 0.0, 0.0, 0.002393483417108655, 0.0, 0.12166666984558105, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7108693504706025e-06, 0.0, 0.08833333104848862, 1.0]"
61,1,1,-1.800761244694392,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.306793925934471e-05, 0.0, 0.3733333349227905, 0.0, 3.103404957272911e-35, 0.0, 0.0, 0.0, 0.002393483417108655, 0.0, 0.12166666984558105, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7108693504706025e-06, 0.0, 0.08833333104848862, 1.0]","[0.0, 7.641912088729441e-05, 0.08944407850503922, 0.09225805103778839, 0.0, 0.16002756357192993, 0.0, 0.40666666626930237, 0.0, 2.4762771157816997e-38, 0.0, 0.0, 0.0, 0.001531829359009862, 0.0, 0.1550000011920929, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3749564661557088e-06, 0.0, 0.12166666984558105, 1.0]"
62,1,1,-5.67634714047114,False,"[0.0, 7.641912088729441e-05, 0.08944407850503922, 0.09225805103778839, 0.0, 0.16002756357192993, 0.0, 0.40666666626930237, 0.0, 2.4762771157816997e-38, 0.0, 0.0, 0.0, 0.001531829359009862, 0.0, 0.1550000011920929, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3749564661557088e-06, 0.0, 0.12166666984558105, 1.0]","[0.0, 6.097655358416887e-08, 0.19134318828582764, 0.19134318828582764, 0.0, 0.10241764038801193, 0.0, 0.4399999976158142, 0.0, 1.975830834697992e-41, 0.0, 0.0, 0.0, 0.0009803707944229245, 0.0, 0.18833333253860474, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5199721019598655e-06, 0.0, 0.1550000011920929, 1.0]"
63,1,1,-9.978960887591045,False,"[0.0, 6.097655358416887e-08, 0.19134318828582764, 0.19134318828582764, 0.0, 0.10241764038801193, 0.0, 0.4399999976158142, 0.0, 1.975830834697992e-41, 0.0, 0.0, 0.0, 0.0009803707944229245, 0.0, 0.18833333253860474, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5199721019598655e-06, 0.0, 0.1550000011920929, 1.0]","[0.0, 4.865457342573265e-11, 0.2970663607120514, 0.2970663607120514, 0.0, 0.06554728746414185, 0.0, 0.47333332896232605, 0.0, 1.5414283107572988e-44, 0.0, 0.0, 0.0, 0.000627437315415591, 0.0, 0.22166666388511658, 0.0, 0.0, 0.0, 0.0, 0.0, 9.727821179694729e-07, 0.0, 0.021666666492819786, 1.0]"
64,1,1,-5.120929080115425,False,"[0.0, 4.865457342573265e-11, 0.2970663607120514, 0.2970663607120514, 0.0, 0.06554728746414185, 0.0, 0.47333332896232605, 0.0, 1.5414283107572988e-44, 0.0, 0.0, 0.0, 0.000627437315415591, 0.0, 0.22166666388511658, 0.0, 0.0, 0.0, 0.0, 0.0, 9.727821179694729e-07, 0.0, 0.021666666492819786, 1.0]","[0.20000000298023224, 0.1955917328596115, 0.11278856545686722, 0.389428973197937, 0.0, 0.5219502449035645, 0.0, 0.5066666603088379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004015598678961396, 0.0, 0.2549999952316284, 0.0, 0.0, 0.0, 0.0, 0.0, 6.225805577741994e-07, 0.0, 0.0033333334140479565, 1.0]"
65,1,0,-3.347526628441281,False,"[0.20000000298023224, 0.1955917328596115, 0.11278856545686722, 0.389428973197937, 0.0, 0.5219502449035645, 0.0, 0.5066666603088379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004015598678961396, 0.0, 0.2549999952316284, 0.0, 0.0, 0.0, 0.0, 0.0, 6.225805577741994e-07, 0.0, 0.0033333334140479565, 1.0]","[0.0, 0.006328902207314968, 0.0, 0.0, 0.0, 0.33404818177223206, 0.0, 0.03333333507180214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000256998318945989, 0.0, 0.28833332657814026, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9845156152296113e-07, 0.0, 0.036666665226221085, 0.0]"
66,1,0,-0.0,False,"[0.0, 0.006328902207314968, 0.0, 0.0, 0.0, 0.33404818177223206, 0.0, 0.03333333507180214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000256998318945989, 0.0, 0.28833332657814026, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9845156152296113e-07, 0.0, 0.036666665226221085, 0.0]","[0.0, 5.049974788562395e-06, 0.0, 0.0, 0.0, 0.21379083395004272, 0.0, 0.06666667014360428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00016447892994619906, 0.0, 0.3216666579246521, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5500901301711565e-07, 0.0, 0.07000000029802322, 0.0]"
67,1,0,-0.0,False,"[0.0, 5.049974788562395e-06, 0.0, 0.0, 0.0, 0.21379083395004272, 0.0, 0.06666667014360428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00016447892994619906, 0.0, 0.3216666579246521, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5500901301711565e-07, 0.0, 0.07000000029802322, 0.0]","[0.0, 4.029489186763158e-09, 0.0, 0.0, 0.0, 0.13682612776756287, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010526651021791622, 0.0, 0.35499998927116394, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632057688993882e-07, 0.0, 0.10333333164453506, 0.0]"
68,1,0,-1.433176690340042,False,"[0.0, 4.029489186763158e-09, 0.0, 0.0, 0.0, 0.13682612776756287, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010526651021791622, 0.0, 0.35499998927116394, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632057688993882e-07, 0.0, 0.10333333164453506, 0.0]","[0.0, 3.2152208413044336e-12, 0.0, 0.0, 0.0, 0.0875687226653099, 0.0, 0.13333334028720856, 0.05000000074505806, 0.020145000889897346, 0.0072648655623197556, 0.014529731124639511, 0.0, 6.737056537531316e-05, 0.0, 0.3883333206176758, 0.05000000074505806, 0.05021517723798752, 0.07154077291488647, 0.0836680606007576, 0.0, 0.2600001096725464, 0.0, 0.1366666704416275, 0.0]"
69,1,0,-7.947717554039425,False,"[0.0, 3.2152208413044336e-12, 0.0, 0.0, 0.0, 0.0875687226653099, 0.0, 0.13333334028720856, 0.05000000074505806, 0.020145000889897346, 0.0072648655623197556, 0.014529731124639511, 0.0, 6.737056537531316e-05, 0.0, 0.3883333206176758, 0.05000000074505806, 0.05021517723798752, 0.07154077291488647, 0.0836680606007576, 0.0, 0.2600001096725464, 0.0, 0.1366666704416275, 0.0]","[0.0, 2.5654974140503243e-15, 0.0, 0.0, 0.0, 0.05604398250579834, 0.0, 0.1666666716337204, 0.10000000149011612, 0.06497617810964584, 0.07554952055215836, 0.12058914452791214, 0.0, 0.1600431203842163, 0.0, 0.4216666519641876, 0.0, 0.00016633635095786303, 0.18968723714351654, 0.18968723714351654, 0.0, 0.16640006005764008, 0.0, 0.17000000178813934, 0.0]"
70,1,1,-12.503184769550957,False,"[0.0, 2.5654974140503243e-15, 0.0, 0.0, 0.0, 0.05604398250579834, 0.0, 0.1666666716337204, 0.10000000149011612, 0.06497617810964584, 0.07554952055215836, 0.12058914452791214, 0.0, 0.1600431203842163, 0.0, 0.4216666519641876, 0.0, 0.00016633635095786303, 0.18968723714351654, 0.18968723714351654, 0.0, 0.16640006005764008, 0.0, 0.17000000178813934, 0.0]","[0.0, 2.0470685296380555e-18, 0.0, 0.0, 0.0, 0.03586814925074577, 0.0, 0.0033333334140479565, 0.10000000149011612, 0.10031783580780029, 0.061072397977113724, 0.10391688346862793, 0.0, 0.3824276030063629, 0.0, 0.03333333507180214, 0.0, 1.3272354237869877e-07, 0.2936036288738251, 0.2936036288738251, 0.0, 0.10649604350328445, 0.0, 0.03333333507180214, 1.0]"
71,1,1,-18.71371182401975,False,"[0.0, 2.0470685296380555e-18, 0.0, 0.0, 0.0, 0.03586814925074577, 0.0, 0.0033333334140479565, 0.10000000149011612, 0.10031783580780029, 0.061072397977113724, 0.10391688346862793, 0.0, 0.3824276030063629, 0.0, 0.03333333507180214, 0.0, 1.3272354237869877e-07, 0.2936036288738251, 0.2936036288738251, 0.0, 0.10649604350328445, 0.0, 0.03333333507180214, 1.0]","[0.0, 1.633402415166458e-21, 0.0, 0.0, 0.0, 0.02295561507344246, 0.0, 0.036666665226221085, 0.0, 0.0032217656262218952, 0.19866999983787537, 0.19866999983787537, 0.0, 0.32475367188453674, 0.0, 0.06666667014360428, 0.0, 1.0590311960712029e-10, 0.38819795846939087, 0.38819795846939087, 0.0, 0.06815746426582336, 0.0, 0.06666667014360428, 1.0]"
72,1,1,-21.408253423372905,False,"[0.0, 1.633402415166458e-21, 0.0, 0.0, 0.0, 0.02295561507344246, 0.0, 0.036666665226221085, 0.0, 0.0032217656262218952, 0.19866999983787537, 0.19866999983787537, 0.0, 0.32475367188453674, 0.0, 0.06666667014360428, 0.0, 1.0590311960712029e-10, 0.38819795846939087, 0.38819795846939087, 0.0, 0.06815746426582336, 0.0, 0.06666667014360428, 1.0]","[0.0, 0.0006053040851838887, 0.04231943562626839, 0.04231943562626839, 0.0, 0.1146915927529335, 0.0, 0.018333332613110542, 0.0, 2.570719743744121e-06, 0.0, 0.0, 0.0, 0.20784235000610352, 0.0, 0.10000000149011612, 0.0, 8.450250048308572e-14, 0.4807164967060089, 0.4807164967060089, 0.0, 0.04362078011035919, 0.0, 0.10000000149011612, 1.0]"
